id,split,fecha,anio,origen_pdf,fragmento,label,anotador,origen_flags,has_VERBO,has_KEYWORD,has_NORMAR,bucket
20210607-p118-s000-e003-h22bbc7f8,train,7 06 2021,2021,20210607.pdf,"VISTO: La Ley Nº 1240 (texto consolidado por Ley Nº 6.017), la Ley N° 22.418, el Decreto Nº 759/07, el Decreto Nº 695/09, el Expediente 2019-34096888-GCABA - DGDCIV y, CONSIDERANDO: Que, la Ley Nº 1240 (texto consolidado por Ley Nº 6.017), regula la organización y funcionamiento de las Entidades de Bomberos Voluntarios y su Reglamentación Operativa y en su Artículo 5º dispone que las Entidades de Bomberos Voluntarios serán supervisadas en los aspectos vinculados con las actividades propias para las que fueron creadas por la Dirección General de Defensa Civil del Gobierno de la Ciudad Autónoma de Buenos Aires; Que, las Entidades de Bomberos Voluntarios tienen por misión el rescate, salvamento, auxilio y protección de personas y bienes en caso de incendio, accidente u otro siniestro de origen natural o intencional, como igualmente de tareas tendientes a la prevención de los mismos y toda otra tarea que hacen a una mejor calidad de vida de los vecinos; Que, según el Artículo 8º de la Ley Nº 1240, una vez que la Dirección General de Defensa Civil apruebe la formación de una Entidad de Bomberos Voluntarios, otorgará a la misma, jurisdicción territorial, según las necesidades del servicio y el potenc ial para dar satisfacción a aquellas, y en su inciso a) dicta que, la jurisdicción territorial podrá ser modificada por la Dirección General de Defensa Civil por propia iniciativa o a requerimiento de la Entidad cuando se produzcan cambios significativos en las condiciones consideradas para otorgar dicha jurisdicción, las cuales se reglamentarán conforme la presente normativa, previo dictamen vinculante del organismo oficial profesional a cargo del servicio; Que, según surge del Expediente Nº 2019-34096888-GCABA- DGDCIV, por nota agregada en orden 19, la Entidad de Bomberos Voluntarios de Villa Soldati, solicita ampliar la jurisdicción; Que, en orden 26 el Jefe del Cuerpo de Bomberos de la Ciudad de Buenos Aires emite su conformidad a la solicitud de la Entidad; Que, según el dictamen de la Gerencia Operativa de Riesgo de esta Dirección General obrante en orden 28, después de un análisis pormenorizado de los distintos factores considera que se debe dar lugar a la solicitud y se proceda a dictar el acto administrativo pertinente, a fin de ampliar la jurisdicción territorial de la Entidad de Bomberos Voluntarios de Villa Soldati a los límites comprendidos por Av.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210607-p118-s000-e003-h22bbc7f8,train,7 06 2021,2021,20210607.pdf,"Ley N° 6417: Se afecta el polígono delimitado por las calles José Martí, Echeandia, y Portela al Área Urbanización Parque (UP) y se denomina Plazoleta Antonio Maceo al nuevo espacio verde.",1,Juan,,,,,
20210607-p118-s000-e003-h22bbc7f8,train,7 06 2021,2021,20210607.pdf,"Artículo 1º.- Aféctase el polígono delimitado por las calles José Martí, Echeandia, y Portela al Área Urbanización Parque (UP) regulada por el artículo 7.2.4del Código Urbanístico, Ley 6099 y sus modificatorias, de acuerdo con lo indicado en el plano Anexo I que forma parte integrante de la presente Ley.",1,Juan,,,,,
20210607-p360-s000-e002-hd9df0a13,train,7 06 2021,2021,20210607.pdf,"Artículo 5°.- Establecer que luego de efectuada la compensación, subsisten diferencias de impuesto cor respondientes al período fiscal 2016 (01° a 03°, 05°, 06°, 10° y 11° anticipos mensuales) que resulta adeudar conforme se desprende del Anexo IV que a todos los efectos forma parte integrante de la presente resolución, a las que deberán sumarse los interes es establecidos en el artículo 77 del Código Fiscal T.O. 2021 y disposiciones concordantes de años anteriores, hasta la fecha de presentación en concurso. Artículo 6°.- Establecer que para la actividad ""Otros servicios inmobiliarios realizados a cambio d e una retribución o contrata n.c.p.""",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210607-p362-s000-e003-h6c32ce08,train,7 06 2021,2021,20210607.pdf,"Artículo 2°.- Establecer que por los ingresos determinados provenientes de la actividad ""Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p. "", al contribuyente le corresponde tributar a la alícuota del 3% respecto del período fiscal 2015 (5º a 12º anticipos mensuales), conforme lo previsto en el artículo 53 de la Ley Tarifaria para el año 2015. Artículo 3°.- Concluir el sumario instruido considerando al contribuyente incurso en la figura de defraudación fiscal, aplicándole una multa de pesos cincuenta y siete mil setecientos seis con 48/100 ($57.706,48), equivalente al 100% del impuesto defraudado ($57.706,48), calculada y graduada de acuerdo a lo dispuesto en los Considerandos de la presente. Artículo 4°.- Intimar al contribuyente para que dentro del término de quince (15) días de quedar notificada y firme la presente, ingresen la suma de pesos cincuenta y siete mil setecientos seis con 48/100 ($57.706,48), que resulta adeudar y que proviene de las diferencias emergentes de esta determinación, a la cual deberán aditarse los intereses establecidos por el artículo 77 del Código Fiscal T.O.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210607-p360-s001-e005-hdbd3e483,train,7 06 2021,2021,20210607.pdf,"Artículo 6°.- Establecer que para la actividad ""Otros servicios inmobiliarios realizados a cambio d e una retribución o contrata n.c.p."" corresponde aplicar la alícuota del 4% de conformidad con el artículo 46 (penúltimo apartado), de la Ley Tarifaria para el año 2016 para el período fiscal 2016 (05°, 10° y 11° anticipos mensuales). Artículo 7°.- Concluir el sumario instruido oportunamente por Resolución N° 874- GCABA-DGR-2020 sin aplicar sanción, conforme lo expuesto en los Considerandos. Artículo 8º.- Mantener la extensión de la responsabilidad solidaria por el cumplimiento de las obligaciones trib utarias de la contribuyente, al Presidente del Directorio de la firma (hasta el 30/12/2015) señor Qi Hong Zhou, DNI N° 93.698.704, con domicilio en la calle Godoy Cruz Nº 3046, perteneciente a la Comuna Nº 14, de la Ciudad Autónoma de Buenos Aires y al P residente interino de la firma, señor Pablo Ignacio Hadjes, D.N.I.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210702-p188-s000-e002-h6bac2de9,train,2 07 2021,2021,20210702.pdf,"Que conforme a lo establecido en los artículos 18 y 19 del Capítulo V del Anexo I del Decreto N° 222/12, corresponde la inclusión de la presente actividad dentro del Plan de Adecuación Ambiental, por tratarse de una actividad preexistente a la entrada en vigencia de la Ley N° 123, según surge de la documentación pertinente; Que el acto proyectado no solo se ajusta a lo establecido por el procedimiento técnico administrativo de la Ley Nº 123 sino que, también se ajusta a lo establecido por la Resolución N° 171-GCABA-APRA/17 y el Decreto N° 222/12, normativa vigente al momento del presente trámite, Resolución Nº 67-GCABA -APRA/21 y el Decreto 85/19 y la Ley de Procedimientos Administrativos de la Ciudad de Buenos Aires aprobada por Decreto N° 1.510/97.",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20210702-p189-s006-e010-h62339405,train,2 07 2021,2021,20210702.pdf,"Caseros N° 1850, Dr. Enrique Finochietto N° 1615/ 23/ 45/ 51/ 81, Perdriel N° 16/ 28/ 38/ 72/ 74 subsuelos 1° y 2°, Planta Baja, Entre Piso, 1°, 2°, 3°, 4°, 5°, 6°, 7° piso (Distrito de zonificación: E4-29/ Área según CUR: EE -29), de ésta Ciudad Autónoma de Buenos Aires, sobre una superficie total de 28.862,69 m2, y bajo la titularidad del HOSPITAL BRITÁNICO DE BUENOS AIRES, categorizado Con Relevante Efecto (C.R.E). Artículo 2°. - Apruébanse las condiciones ambientales enumeradas en el ANEXO I, identificado como Informe N° 19289225-GCABA-APRA/21, que forma parte de la presente, que deberán ser cumplidas por el titular del Certificado de Aptitud Ambiental renovado del Artículo 1°. Artículo 3°. - Establécese que el incumplimiento de las condiciones enunciadas en el ANEXO I, así como la comprobación de cualquier falsedad en la documentación y demás presentaciones exigidas, dará lugar a la aplicación de las sanciones previstas en la normativa vigente.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210702-p290-s000-e002-hd61b6ac8,train,2 07 2021,2021,20210702.pdf,"Que por Disposición N° 264-DGCDPU/20 de la Dirección General de Conservación del Paisaje Urbano se sustituyó el Protocolo de Funcionamiento vigente para las Ferias Itinerantes de Abastecimiento Barrial reguladas por Ley N° 5.122 de acuerdo a las recomendaciones efectuadas por el Ministerio de Salud; Que a través de la Disposición N° 318-DGCDPU/20 se autorizó a los permisionarios de FIAB que cuenten con permiso de uso precario vigente, a funcionar armando su puesto en otros emplazamientos distintos de los cuales fueron autorizados por acto administrativo; Que a través Resolución N° 11-SSPURB/20 se han aprobado las Recomendaciones Adicionales para las Ferias Itinerantes de Abastecimiento Barrial de Tipo Orgánico u especiales obrantes en el Informe N° IF-2020-24535046-GCABA-DGCDPU; Que, en virtud de lo antes señalado, la Gerencia Operativa Mercados por IF-2021- 18370868-GCABA– DGCDPU, a raíz de un relevamiento teniendo en cuenta la accesibilidad a los lugares, la circulación del tránsito vehicular y peatonal solicita modificar el emplazamiento para la FIAB N°16 y establecer que la misma será de tipo orgánico o especial siendo su rubro “Productos veganos y naturales”, dada la alta demanda y necesidad de ofrecer este tipo de productos en más puntos de la ciudad; Que, deviene imperioso modificar el emplazamiento de dicha Feria Itinerante de Abastecimiento Barrial, a fin de evitar grandes desplazamientos y ofrecer productos de calidad y variados de carácter espacial u orgánicos en nuevos puntos de la Ciudad Autónoma de Buenos Aires; Que dicha feria por su carácter de itinerancia deberá arbitrar las medidas necesarias para que el funcionamiento en su emplazamiento garantice el distanciamiento social necesario; Por ello, en ejercicio de las facultades que le son propias, LA DIRECTORA GENERAL DE CONSERVACIÓN DEL PAISAJE URBANO DISPONE Artículo. 1°.-Déjase sin efecto el Anexo I de la disposición Nro. 626- GCBA- DGFYME/16 de la Feria Itinerante de Abastecimiento Barrial N° 16 .",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210702-p290-s000-e002-hd61b6ac8,train,2 07 2021,2021,20210702.pdf,Disposición N° 4/DGLYTAGC/21: Se aprueba la actualización del Compendio Normativo.,1,Juan,,,,,
20210702-p290-s000-e002-hd61b6ac8,train,2 07 2021,2021,20210702.pdf,"Articulo 1°.- Apruebase la quinta actualizacion del Compendio Normativo elaborado por esta Direccion General Legal y Tecnica, que reúne la normativa más relevante y vigente de aplicacion en el ambito de la Agencia Gubernamental de Control que como anexo IF-2021-16575654-GCABA-DGLYTAGC forma parte integrante de la presente.",1,Juan,,,,,
20210702-p452-s000-e004-hb3426773,train,2 07 2021,2021,20210702.pdf,"MINISTERIO DE HACIENDA Y FINANZAS DIRECCIÓN GENERAL DE RENTAS Notificación - Resolución N° 1010/GCABA-DGR/21 Expediente Electrónico N° 15.323.196/MGEYA-DGR/17 La Subdirección General de Técnica Tributaria de la Dirección General de Rentas notifica al contribuyente MAGANU S.A. y a la señora MARÍA ELENA FLEITAS, los términos de la Resolución N° 1010/GCABA/DGR/2021, de fecha 28 de Junio de 2021, cuya parte resolutiva se transcribe a continuación: EL SUBDIRECTOR GENERAL DE TÉCNICA TRIBUTARIA DE LA DIRECCIÓN GENERAL DE RENTAS RESUELVE Artículo 1º.- Impugnar las declaraciones juradas efectuadas por la contribuyente MAGANU S.A., inscripta en el Impuesto Sobre los Ingresos Brutos como contribuyente del Régimen de Convenio Multilateral bajo el N° 901-909173-8, CUIT Nº 30-71239759- 0, con domicilio fiscal sito en la calle Alejandro Magariños Cervantes Nº 1843, Piso 1º, Departamento ""8"", Comuna Nº 11, de esta Ciudad, cuya actividad sujeta a tributo consiste en ""CONSTRUCCIÓN, REFORMA Y REPARACIÓN DE EDIFICIOS RESIDENCIALES"" en relación al período fiscal 2015 ( 1° a 5° y 7º a 12º anticipos mensuales). Artículo 2°.- Determinar de oficio sobre base presunta y con carácter parcial la materia imponible y el impuesto resultante de la contribuyente, por el período fiscal 2015 (1° a 12° anticipos mensuales) , en los montos que se detallan en el cuadro Anexo que a todos los efectos forma parte integrante de la presente Resolución. Artículo 3°.- Establecer que la contribuyente debe tributar a la alícuota del 3% por la actividad ""Construcción, reforma y reparación de edificios residenciales"" respecto del período fiscal 2015 (1° a 12º anticipos mensuales) conforme lo previsto en el artículo 53 de la Ley Tarifaria para el año 2015. Artículo 4°.- Concluir el sumario instruido considerando a la contribuyente incursa en la figura de defraudación fiscal aplicándole una multa de PESOS NOVECIENTOS SESENTA Y OCHO MIL SEISCIENTOS SESENTA Y SEIS CON 90/100 CENTAVOS ($968.666,90.-) equivalente al ciento por ciento (100%) del impuesto defraudado, graduada de acuerdo a lo expuesto en los Considerandos de la presente. Artículo 5°.- Mantener la extensión de la responsabilidad solidaria por el cumplimiento de las obligaciones tributarias de la contribuyente, a la Presidente del Directorio de la firma, señora MARÍA ELENA FLEITAS, DNI Nº 13.829.770, con domicilio sito en la calle Juan Cruz Varela Nº 130, Tierras Altas, Partido de Malvinas Argentinas, Provincia de Buenos Aires y/o a quien resulte responsable hasta la actualidad, en virtud de lo establecido en los artículos 11 (incisos 3° y 4°), 12, 14 (inciso 1°) y 112 del Código Fiscal T.O.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210702-p450-s001-e005-h9f934d10,train,2 07 2021,2021,20210702.pdf,"Artículo 2°.- Determinar de oficio sobre base presunta y con carácter parcial la materia imponible y el impuesto resultante del contribuyente, por el periodo fiscal 2015 (1° a 4º y 6º a 12° anticipos mensuales) y 2016 (1° a 12° anticipos mensuales) en los montos que se detallan en el Anexo I, que a todos los efectos forma parte integrante de la presente resolución. Artículo 3º.- Determinar de oficio sobre base presunta y con carácter parcial l a materia imponible y las obligaciones fiscales consiguientes con relación al Impuesto Sobre los Ingresos Brutos resultante del contribuyente, por el período fiscal 2015 (5° anticipo mensual), y reconocer que los mismos arrojan saldo a favor de la contribuyente conforme se detalla en el Anexo II, que a todos los efectos forma parte integrante de la presente resolución. Artículo 4°.- Establecer que por los ingresos del contribuyente, por el período fiscal 2015 (1° a 12° anticipos mensuales) en relación a la actividad de ""Servicios de pizzería, fast food y locales de venta de comidas y bebidas al paso"" deben tributar bajo la alícuota del 3%, de conformidad con lo establecido en el 52 inciso 20 de la Ley Tarifaria para el año 2015. Artículo 5°.- Establecer que los ingresos del contribuyente, por el período fiscal 2016 (1° a 12° anticipos mensuales) en relación a la actividad de ""Servicios de venta de pizzerías, fast food y bebidas al paso"", deben tributar a la alícuota del 5%, de conformidad con lo establecido en el artículo 47 de la Ley Tarifaria para el año 2016, toda vez que el contribuyente obtuvo ingresos brutos superiores a los $ 49.000.000 en el año anterior. Artículo 6°.- Autorizar la compensación de los saldos a favor de la contribuyente detallados en el Anexo II para ser aplicados a la cancelación parcial de intereses del Nº 6161 - 02/07/2021 Boletín Oficial de la Ciudad de Buenos Aires Página 451",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210702-p007-s001-e005-h93f639fb,train,2 07 2021,2021,20210702.pdf,Resolución N° 107/APRA/21 Se otorga renovación del Certificado de Aptitud Ambiental N° 18821.,0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210702-p452-s002-e006-hdd3d222a,train,2 07 2021,2021,20210702.pdf,"Artículo 3°.- Establecer que la contribuyente debe tributar a la alícuota del 3% por la actividad ""Construcción, reforma y reparación de edificios residenciales"" respecto del período fiscal 2015 (1° a 12º anticipos mensuales) conforme lo previsto en el artículo 53 de la Ley Tarifaria para el año 2015. Artículo 4°.- Concluir el sumario instruido considerando a la contribuyente incursa en la figura de defraudación fiscal aplicándole una multa de PESOS NOVECIENTOS SESENTA Y OCHO MIL SEISCIENTOS SESENTA Y SEIS CON 90/100 CENTAVOS ($968.666,90.-) equivalente al ciento por ciento (100%) del impuesto defraudado, graduada de acuerdo a lo expuesto en los Considerandos de la presente. Artículo 5°.- Mantener la extensión de la responsabilidad solidaria por el cumplimiento de las obligaciones tributarias de la contribuyente, a la Presidente del Directorio de la firma, señora MARÍA ELENA FLEITAS, DNI Nº 13.829.770, con domicilio sito en la calle Juan Cruz Varela Nº 130, Tierras Altas, Partido de Malvinas Argentinas, Provincia de Buenos Aires y/o a quien resulte responsable hasta la actualidad, en virtud de lo establecido en los artículos 11 (incisos 3° y 4°), 12, 14 (inciso 1°) y 112 del Código Fiscal T.O. 2021 y disposiciones concordantes de años anteriores. Artículo 6°.- Intimar a la contribuyente, a la responsable solidaria y/o quien resulte responsable hasta la actualidad para que dentro del término de quince (15) días de quedar notificada y firme la presente, ingresen la suma de PESOS NOVECIENTOS.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p131-s000-e002-h7c5e1a5c,train,26 07 2021,2021,20210726.pdf,"Que por las actuaciones de referencia tramita la Licitación Pública para la contratación de la Obra ""EJECUCIÓN, REHABILITACIÓN Y MANTENIMIENTO DE VIVIENDAS DEL BARRIO 31, CIUDAD AUTÓNOMA DE BUENOS AIRES - ETAPA UM 5 (BA)"", para el Programa de Mejoramiento de Vivienda de la Dirección General de Mejoramiento de Vivienda de la Subsecretaría de Infraestructura, Vivienda y Coordinación Gubernamental dependiente de la Secretaría de Integración Social y Urbana del Ministerio de Desarrollo Humano y Hábitat; Que mediante Resolución N° 53/GCBA/SSIVCG/2021 se aprobó la Licitaci ón de referencia, se adjudicó la misma a la firma BLUE STEEL S.A. (CUIT 30-70942296-7) por un monto de pesos ochenta y un millones cuatrocientos setenta y cinco mil novecientos ochenta y uno con 30/100 ($81.475.981,30) y se aprobó el modelo de Contrata a suscribir con la firma citada; Que el Proyecto de contrata se encuentra incorporado al IF-2021-21328023-GCABA - SSIVCG; Que sin embargo, en atención a un error material involuntario en el acto administrativo de adjudicación se consignó erróneamente el número de Informe que contiene el citado proyecto de contrata; Que por ello corresponde rectificar los Artículos 2° y 3° de la Resolución N° 53/GCABA/SSIVCG/2021; Que atento ello, el artículo 124 de la Ley de Procedimientos Administrativos de la Ciudad Autónoma de Buenos Aires, Decreto de Necesidad y Urgencia Nº 1.510/GCABA/97 (texto consolidado por Ley Nº 6.347), establece que ""En cualquier momento podrán rectificarse los errores meramente materiales o de hecho y los aritméticos, siempre que la enmienda no altere lo sustancial del acto o decisión"". Por ello, en virtud de lo precedentemente expuesto, en uso de las atribuciones conferidas por el artículo 124 del Decreto de Necesidad y Urgencia N° 1.510/GCABA/97 (Texto consolidado por Ley N° 6.347) y las demás competencias dispuestas por la normativa vigente, EL SIBSECRETARIO DE INFRAESTRUCTURA, VIVIENDA Y COORDINACIÓN GUBERNAMENTAL RESUELVE: Artículo 1°.- Rectifíquese el artículo 2° de la Resolución N° 53/GCABA/SSIVCG/2021, el que quedará redactado de la siguiente manera: ""Apruébase el IF-2021-21328023- GC ABA-SSIVCG como modelo de Contrata a suscribir con la firma citada en el Artículo 1° de la presente Resolución, al amparo de lo establecido en la Ley Nacional de Obras Públicas N° 13.064 y los Decretos N° 1.254-GCAB A/08, Decreto Nº 350/GCBA/2019."" Artículo 2°.- Rectifíquese el artículo 3° de la Resolución N° 53/GCABA/SSIVCG/2021, el que quedará redactado de la siguiente manera: ""Suscríbase con la firma BLUE STEEL S.A. (CUIT 30 -70942296-7) la Contrata modelo aprobada como IF-2021- 21328023-GCABA-SSIVCG en el Artículo 2° del presente.""",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p267-s002-e006-h85893617,train,26 07 2021,2021,20210726.pdf,"Silva, Guadalupe Alejandra, DNI N° 29.863.241, en representación de la firma STARBUCKS COFFEE ARGENTINA SRL., CUIT N°30710040520, conforme constancias adjuntas al expediente, soli cita la autorización para la delimitación de un área gastronómica sobre la acera del local comercial ubicado en la calle AV. MANUEL A. MONTES DE OCA N° 483; Que se deberá dar estricto cumplimiento a las obligaciones generales impuestas por el Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires, y específicamente a lo dispuesto en el Capítulo 11.8 del mismo; Que tal como surge del expediente, el local mencionado se encuentra habilitado como “Venta al por menor de productos alimenticios n.c.p en comercios”, de acuerdo a lo previsto y exigido en el artículo 11.8.1 del Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires; Que conforme lo establece el citado Código, sólo se podrá autorizar un área gastronómica en aceras cuyo ancho sea igual o mayor a 2 metros, 50 centímetros desde la arista externa del cordón hasta la línea oficial de edificación; Que según consta en el informe N° 2021-13362613-GCABA -DGCCT elaborado por la Dirección General Competencias Comunales y Talleres, adjunto a los actuados, el frente del local sobre la calle Av. MONTES DE OCA posee un ancho de la acera es de 3.60 metros; Que, deberá dejarse un corredor libre de por lo menos 1.50 metros de ancho sobre la acera de la calle AV. MANUEL A.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p021-s000-e002-h066ad4e3,train,26 07 2021,2021,20210726.pdf,"k) Interpretar y aplicar las normas que regulen la materia; l) Establecer la capa base de la infraestructura de datos espaciales de la Ciudad conformada por el registro de los objetos territoriales legales y sus atributos, estableciendo estándares, metadatos y todo otro componente compatible con el rol del Catastro en el desarrollo de las infraestructuras de datos espaciales del Gobierno de la Ciudad Autónoma de Buenos Aires; m) Integrar el Consejo Federal del Catastro creado por la Ley Nacional N° 26.209, y la Comisión Permanente de la Nomenclatura Urbana conforme al Artículo 1° de la Ordenanza N° 48.725 (Texto consolidado por Ley 6347). Art. 8º.- Poder de policía inmobiliario catastral.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p021-s000-e002-h066ad4e3,train,26 07 2021,2021,20210726.pdf,Ley N° 6437: Catastro de la Ciudad Autónoma de Buenos.,1,Juan,,,,,
20210726-p020-s004-e007-h187eb650,train,26 07 2021,2021,20210726.pdf,"TÍTULO 2. FUNCIONES Y ATRIBUCIONES DEL CATASTRO Art 7º.- Funciones del Organismo Catastral. El Organismo Catastral ejerce y cuenta con las funciones y atribuciones que se enuncian a continuación: a) Registrar la ubicación, límites, dimensiones, superficie y linderos de los objetos territoriales, con referencia a los derechos de propiedad emergentes de los títulos jurídicos invocados o de la posesión ejercida; b) Establecer el estado parcelario de los objetos territoriales legales y registrar la verificación de su subsistencia; c) Publicitar el estado parcelario de los objetos territoriales legales; d) Aportar parámetros respecto de los aspectos tributarios y su distribución; e) Registrar la incorporación de las mejoras accedidas a las parcelas al momento de la constitución del estado parcelario y sus características valuatorias, determinadas por el profesional actuante; f) Contribuir a la adecuada implementación de políticas territoriales, administración del territorio, gerenciamiento de la información territorial y al desarrollo sustentable; g) Realizar y establecer las condiciones para mantener la georreferenciación parcelaria y territorial, en los términos del Título 4 de la presente Ley; h) Emitir constancias de certificaciones catastrales; i) Ejecutar, confeccionar, conservar y publicar la cartografía catastral de la jurisdicción; j) Formar, conservar y publicar el archivo histórico territorial a través del registro de legajo multipropósito.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p026-s011-e015-h476e9290,train,26 07 2021,2021,20210726.pdf,"Clasificación y generalidades: Art. 26.- Definición de Mensura. La mensura es la operación de agrimensura compuesta por un conjunto de actos realizados por un profesional con incumbencia o actividades reservadas en Mensura y Catastro, tendientes a investigar, identificar, determinar, medir, ubicar y georreferenciar, representar, documentar y publicitar límites de objetos territoriales legales de derecho público y privado conforme a las causas jurídicas que los originan. Art 27.- Clasificación a) Mensuras Judiciales Son todas aquellas que se realicen según las disposiciones del ""Título V - Libro Cuarto - Mensura y Deslinde"" del Código Procesal Civil y Comercial de la Nación. b) Mensuras Administrativas Son aquéllas que se ejecutan para deslindar el dominio público del dominio privado, y aquellas que determinen afectaciones administrativas al dominio privado.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p021-s008-e014-h6bc8a1f4,train,26 07 2021,2021,20210726.pdf,"Los actos de mensura son ingresados al Organismo Catastral para su posterior registro/visado, mediante los requisitos y trámites establecidos en los Reglamentos Técnicos dependiendo de la particularidad del caso. Art. 10.-Sobre el registro. Los datos provenientes del registro de las mensuras y en conjunto con los actos de levantamiento que se realicen de oficio se vuelcan en el Catastro. Art. 11.- Sujetos. La presente Ley establece las responsabilidades y obligaciones de los sujetos que intervienen en el trámite de registro/visado de un acto de mensura o solicitudes al Organismo Catastral, sin perjuicio de las obligaciones y responsabilidades determinadas por las leyes específicas y normativa complementaria que regulen la actividad, así como también las determinadas en el Código Civil y Comercial de la Nación.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p024-s003-e008-hbb7e9046,train,26 07 2021,2021,20210726.pdf,"Art. 18.- Determinación. Todo Objeto Territorial Legal, parcelario o no parcelario, se determina por actos de mensura, realizados por un profesional, que deberán ajustarse a lo establecido en los Títulos 6 y 7 de la presente Ley y lo que se establezca en los Reglamentos Técnicos. Los objetos territoriales físicos pueden ser determinados por actos de levantamientos topográficos, relevamientos fotogramétricos, y cualquier otra técnica que garantice los parámetros de precisión exigidos, a fin de nutrir el catastro multifinalitario. Art. 19.- Identificación.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p026-s000-e003-h0eb02d1e,train,26 07 2021,2021,20210726.pdf,"Artículo 1º.- Definición. El Catastro de la Ciudad Autónoma de Buenos Aires es el registro público multifinalitario del estado de hecho de los datos correspondientes a objetos territoriales legales de derecho público y privado de su jurisdicción. Art 2°.- Objeto. El Catastro de la Ciudad Autónoma de Buenos Aires constituye la base del sistema inmobiliario en los aspectos geométricos y valuatorios, de policía y ordenamiento administrativo del territorio y es un componente fundamental de la infraestructura de datos espaciales de la Ciudad. El Catastro de la Ciudad establece las pautas de su funcionamiento, los lineamientos básicos para su conservación, publicidad de los datos, emisión y/o certificación de la información catastral, y lo que hace a la confección, presentación y el registro de los distintos actos de mensuras que se efectúan y/o presentan en el organismo catastral, constituyendo la base normativa para definir los estándares de los datos y los metadatos de los objetos catastrales como aporte para la administración del territorio.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p029-s006-e012-h1da56dc8,train,26 07 2021,2021,20210726.pdf,"Al registrarse la Mensura y división en propiedad horizontal, se incorporan las unidades con sus atributos a las bases de datos catastrales y se comunicará dicha registración a la Dirección General de Rentas dependiente de la Agencia Gubernamental de Ingresos Públicos o el organismo que en el futuro lo reemplace. Art. 39.- Sobre parcelas con edificios a construir. Es requisito para la división de parcelas en Propiedad H orizontal en edificios a construir, el permiso de obra debidamente otorgado por el órgano competente de conformidad con las previsiones del Código de Edificación. Art. 40.- Sobre parcelas con edificios edificados o parcialmente edificados. Es requisito para la división de parcelas en Propiedad Horizontal edificadas, el permiso de obra debidamente otorgado por el órgano competente de conformidad con las previsiones del Código de Edificación y las verificaciones de obra aprobadas conforme lo establece el Código de Edificación y sus Reglamentos Técnicos.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20210726-p029-s010-e015-h770a4fd9,train,26 07 2021,2021,20210726.pdf,"Art. 40.- Sobre parcelas con edificios edificados o parcialmente edificados. Es requisito para la división de parcelas en Propiedad Horizontal edificadas, el permiso de obra debidamente otorgado por el órgano competente de conformidad con las previsiones del Código de Edificación y las verificaciones de obra aprobadas conforme lo establece el Código de Edificación y sus Reglamentos Técnicos. Las unidades totalmente edificadas que cuenten con permiso de obra debidamente otorgado por el órgano competente con las previsiones del Código de Edificación, y que tengan aprobadas las respectivas verificaciones de obra se registran como ""Construidas"" mientras que las que no cumplan con estas condiciones se registran como ""a construir"" o ""en construcción"", o ""sujeta a regularización"" según sea el caso y lo previsto en los Reglamentos Técnicos. Art. 41.- Construcciones sin permiso de obra en Unidades Funcionales y/o Complementarias.",1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
